"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","3","1","A2636","2018-07-05 14:56:18","A2636","2019-01-15 17:50:54","5"
"2","7","2","A1589","2018-07-05 15:05:02","A1589","2018-08-29 11:11:19","5"
"3","7","1","A2636","2018-07-05 15:05:01","A2636","2018-08-27 11:58:25","3"
"4","8","3","A2636","2019-02-26 11:22:12","A2636",\N,"1"
"5","5","1","A3211","2019-03-13 10:52:11","A3211","2019-09-03 15:05:04","4"
"6","4","2","A1589","2018-07-05 14:56:09","A1589","2018-08-29 11:26:09","12"
"7","3","2","A2636","2018-07-05 14:56:19","A2636","2019-01-15 17:52:58","10"
"8","4","1","A1589","2018-07-05 14:56:08","A1589","2018-08-29 11:04:38","5"
"9","6","1","A2636","2018-07-05 15:06:39","A2636","2018-12-27 11:10:17","7"
"10","6","2","A2636","2018-07-05 15:06:41","A2636","2019-03-04 09:42:36","7"
"11","8","1","A2636","2019-02-26 11:22:08","A2636",\N,"1"
"12","8","2","A2636","2019-02-26 11:22:10","A2636",\N,"1"
"13","2","1","A2636","2018-07-05 13:49:52","A2636","2018-07-12 09:44:17","2"
"14","9","1","A2636","2019-03-06 13:05:44","A2636","2019-03-06 13:07:31","2"
"15","9","2","A2636","2019-03-06 13:05:45","A2636","2019-03-06 13:08:38","2"
